Date,Open,High,Low,Close,Volume
2007-03-15,14.427,14.531,14.337,14.367,4804328
2007-03-16,14.277,14.427,14.083,14.143,4851000
2007-03-19,14.023,14.352,14.023,14.307,3710667
2007-03-20,14.337,14.636,14.337,14.397,5159800
2007-03-21,14.352,14.711,14.352,14.502,3547800
2007-03-22,14.576,15.174,14.576,14.95,7695372
2007-03-23,14.681,15.324,14.681,15.249,3936000
2007-03-26,15.025,15.286,14.987,15.249,1847690
2007-03-27,15.1,15.212,14.95,15.1,3393383
2007-03-28,15.1,15.174,14.591,14.786,4894800
2007-03-29,14.786,15.137,14.711,14.845,6487187
2007-03-30,14.875,14.95,14.681,14.726,4231000
2007-04-02,14.86,15.137,14.457,14.666,5798025
2007-04-03,14.92,15.1,14.816,14.95,6565136
2007-04-04,15.286,15.436,15.137,15.249,6440587
2007-04-10,16.071,16.071,15.473,15.511,7667640
2007-04-11,15.772,15.772,15.286,15.473,4818727
2007-04-12,15.324,15.698,15.324,15.511,3186855
2007-04-13,15.585,15.623,15.324,15.361,2390596
2007-04-16,15.623,15.698,15.324,15.436,3198953
2007-04-17,15.399,15.548,15.249,15.361,3466910
2007-04-18,15.623,15.623,15.361,15.548,3580628
2007-04-19,15.548,15.548,15.062,15.1,4352000
2007-04-20,15.1,15.436,15.025,15.324,1658200
2007-04-23,15.623,15.698,15.212,15.286,2502513
2007-04-24,15.324,15.623,15.249,15.324,1273541
2007-04-25,15.1,15.511,14.95,15.399,1322540
2007-04-26,15.361,15.623,15.361,15.436,2889620
2007-04-27,15.324,15.511,15.212,15.324,3528250
2007-04-30,15.286,15.361,15.025,15.324,2310000
2007-05-02,15.187,15.491,15.187,15.377,1995302
2007-05-03,15.529,15.567,15.225,15.415,2282993
2007-05-04,15.415,15.491,15.187,15.301,2423000
2007-05-07,15.339,15.415,15.111,15.301,5179000
2007-05-08,15.301,15.377,15.066,15.111,5553000
2007-05-09,15.066,15.225,15.035,15.172,5607690
2007-05-10,15.187,15.263,15.111,15.111,3404122
2007-05-11,15.096,15.096,14.823,14.868,7472362
2007-05-14,14.853,15.111,14.853,14.899,6288801
2007-05-15,15.035,15.339,15.035,15.187,8535928
2007-05-16,15.415,15.453,15.225,15.263,3368534
2007-05-17,15.377,15.377,15.187,15.187,2977000
2007-05-18,15.187,15.225,15.111,15.187,3644545
2007-05-21,15.187,15.377,15.142,15.187,4886750
2007-05-22,15.142,15.187,15.081,15.142,7106500
2007-05-23,15.187,15.187,15.02,15.035,3560324
2007-05-25,15.066,15.339,14.883,15.339,4992898
2007-05-28,15.187,15.377,15.005,15.187,4935966
2007-05-29,15.187,15.377,15.005,15.301,2194700
2007-05-30,15.301,15.491,15.187,15.491,10377623
2007-05-31,15.453,15.871,15.263,15.833,18298704
2007-06-01,15.529,15.795,15.263,15.301,10001646
2007-06-04,15.263,15.605,15.225,15.415,1901280
2007-06-05,15.453,15.719,15.142,15.491,3833088
2007-06-06,15.529,15.719,15.301,15.453,3141220
2007-06-07,15.377,15.377,15.142,15.377,7168503
2007-06-08,15.263,15.339,15.05,15.066,15224280
2007-06-11,15.339,15.377,15.111,15.157,1848847
2007-06-12,15.187,15.187,14.838,15.142,4128447
2007-06-13,14.883,15.187,14.883,15.111,3763843
2007-06-14,15.415,15.415,15.111,15.301,4768146
2007-06-15,15.187,15.377,15.172,15.172,6064194
2007-06-18,15.126,15.263,15.126,15.225,5294924
2007-06-20,15.225,15.301,14.883,15.005,13006100
2007-06-21,14.777,15.081,14.777,15.035,6156066
2007-06-22,15.035,15.035,14.823,14.868,4917740
2007-06-25,14.959,14.959,14.777,14.929,3098419
2007-06-26,14.762,15.005,14.762,14.914,4023900
2007-06-27,14.656,14.838,14.504,14.838,5850600
2007-06-28,14.595,14.807,14.595,14.777,6273817
2007-06-29,14.777,14.807,14.625,14.777,9618266
2007-07-03,14.625,14.777,14.489,14.58,10460410
2007-07-04,14.656,14.732,14.504,14.656,5878625
2007-07-05,14.656,14.959,14.656,14.792,4330700
2007-07-06,14.671,14.959,14.595,14.959,6157074
2007-07-09,14.959,14.959,14.64,14.777,11900088
2007-07-10,14.732,14.792,14.656,14.732,7011155
2007-07-11,14.747,14.747,14.564,14.564,7623255
2007-07-12,14.58,14.671,14.473,14.504,9319025
2007-07-13,14.625,14.656,14.473,14.519,5519971
2007-07-16,14.625,14.701,14.519,14.595,3806461
2007-07-17,14.489,14.656,14.489,14.519,5831705
2007-07-18,14.686,14.686,14.473,14.519,7870318
2007-07-19,14.732,14.732,14.58,14.625,3815037
2007-07-20,14.656,14.716,14.549,14.595,5189840
2007-07-23,14.686,14.686,14.595,14.64,3638801
2007-07-24,14.64,15.02,14.64,14.99,9898723
2007-07-25,15.111,15.415,15.035,15.263,15590199
2007-07-26,15.567,16.136,15.491,15.909,32516338
2007-07-27,15.795,16.098,15.567,15.757,14017197
2007-07-30,15.643,15.909,15.529,15.757,7249827
2007-07-31,15.946,15.984,15.377,15.681,5710060
2007-08-01,15.643,15.643,15.142,15.339,9227223
2007-08-02,15.491,15.795,15.157,15.567,5161766
2007-08-03,15.946,15.946,15.377,15.453,4281108
2007-08-06,15.377,15.833,15.263,15.605,8531113
2007-08-07,15.984,16.592,15.946,16.06,23944595
2007-08-08,16.212,16.858,16.098,16.63,18423956
2007-08-09,16.82,16.82,16.25,16.326,12171233
2007-08-10,15.871,15.946,15.301,15.643,12526747
2007-08-13,15.871,15.984,15.453,15.757,8477288
2007-08-14,15.681,15.871,15.605,15.795,15271200
2007-08-15,15.795,15.909,15.187,15.491,15242727
2007-08-16,15.415,15.415,14.762,14.883,14177939
2007-08-17,15.157,15.225,14.048,14.959,20318000
2007-08-20,14.959,15.339,14.929,15.096,9343163
2007-08-21,15.339,15.946,15.111,15.126,11925000
2007-08-22,15.605,15.605,15.172,15.567,4904589
2007-08-23,16.288,16.288,15.719,15.795,14837631
2007-08-24,15.757,15.984,15.567,15.833,3456140
2007-08-27,16.06,16.326,15.946,16.326,3923153
2007-08-28,16.25,16.326,15.757,16.174,4816571
2007-08-29,16.25,16.25,15.301,15.377,7533000
2007-08-30,15.608,15.723,15.085,15.377,11038171
2007-08-31,15.454,15.954,15.315,15.723,10819000
2007-09-03,15.8,15.954,15.454,15.838,4545000
2007-09-04,15.838,15.915,15.646,15.646,4078515
2007-09-05,15.685,15.915,15.377,15.492,6350903
2007-09-06,15.377,15.531,15.223,15.492,6991000
2007-09-07,15.492,15.723,15.069,15.254,16576000
2007-09-10,15.162,15.192,14.977,15.085,7812597
2007-09-11,14.993,15.192,14.854,14.962,6539624
2007-09-12,15.039,15.315,14.946,15.177,6579334
2007-09-13,15.492,15.492,14.977,15.192,5422663
2007-09-14,15.377,15.608,15.285,15.608,7346670
2007-09-17,15.531,15.569,15.3,15.315,3989215
2007-09-18,15.377,15.415,15.131,15.223,2427000
2007-09-19,15.531,15.569,15.3,15.377,7874877
2007-09-20,15.723,15.954,15.415,15.723,19258597
2007-09-21,15.915,17.722,15.761,17.453,29028764
2007-09-24,17.453,17.453,17.453,17.453,0
2007-09-25,16.53,16.722,15.915,16.646,21016645
2007-09-27,16.261,16.492,16.184,16.261,9570735
2007-09-28,16.722,16.722,16.3,16.338,5704120
2007-10-02,16.799,16.838,16.453,16.53,8694237
2007-10-03,16.376,17.184,15.685,15.954,16208413
2007-10-04,15.454,16.453,15.454,15.761,10449236
2007-10-05,15.954,15.954,15.531,15.954,10682999
2007-10-08,16.338,16.607,15.454,15.8,9166941
2007-10-09,16.03,16.838,15.838,16.799,14916115
2007-10-10,17.299,17.453,16.184,16.492,19418662
2007-10-11,16.569,16.953,16.569,16.722,9723085
2007-10-12,16.646,16.915,16.338,16.915,13089082
2007-10-15,16.838,17.03,16.53,16.684,7522613
2007-10-16,17.145,17.684,16.838,17.145,19521150
2007-10-17,17.453,17.491,16.992,17.414,8010503
2007-10-18,18.068,18.068,17.414,17.491,9904413
2007-10-22,17.299,17.299,16.223,16.761,7700322
2007-10-23,17.068,17.53,16.992,17.261,6897955
2007-10-24,17.799,18.068,16.953,17.414,6132300
2007-10-25,17.914,17.953,17.376,17.491,7536896
2007-10-26,17.953,17.991,17.53,17.76,6376901
2007-10-29,17.837,18.452,17.338,17.338,6869108
2007-10-30,17.53,17.991,17.491,17.76,4985025
2007-10-31,17.914,17.991,17.53,17.568,5243710
2007-11-01,17.953,17.953,17.491,17.568,3834126
2007-11-02,17.299,17.53,16.761,17.145,7484538
2007-11-05,17.145,17.222,16.376,16.415,7053008
2007-11-06,16.492,16.684,15.992,16.223,7719621
2007-11-07,16.761,16.761,15.761,16.146,10015292
2007-11-08,15.761,16.069,15.377,15.685,13017185
2007-11-09,15.646,15.877,15.454,15.646,9870247
2007-11-12,15.377,15.454,14.931,15.131,12806334
2007-11-13,15.223,15.254,14.639,14.916,11099276
2007-11-14,15.377,15.454,15.208,15.223,18769840
2007-11-15,15.531,15.531,14.931,14.946,7442893
2007-11-16,14.67,14.916,14.424,14.5,17791237
2007-11-19,14.547,14.562,13.824,14.439,14781480
2007-11-20,14.039,14.301,13.855,14.193,9005877
2007-11-21,14.116,14.131,13.855,14.008,9317904
2007-11-22,13.855,14.316,13.855,14.131,5452685
2007-11-23,14.224,14.424,14.147,14.362,3930798
2007-11-26,14.454,14.762,14.454,14.623,6016152
2007-11-27,14.193,14.762,14.193,14.623,5370202
2007-11-28,14.839,15.377,14.47,15.085,8958176
2007-11-29,15.454,15.838,15.315,15.377,15202998
2007-11-30,15.685,15.761,15.377,15.723,8973348
2007-12-03,16.03,16.03,15.454,15.723,8174163
2007-12-04,15.531,15.685,15.492,15.531,5876496
2007-12-05,15.285,15.954,15.285,15.915,7733683
2007-12-06,15.838,16.107,15.492,15.685,6291071
2007-12-07,15.992,15.992,15.346,15.492,7144547
2007-12-10,15.531,15.992,15.454,15.685,6792907
2007-12-11,15.646,15.838,15.377,15.531,4863124
2007-12-12,15.608,15.761,15.531,15.646,4658243
2007-12-13,15.646,15.723,15.377,15.415,6019373
2007-12-14,15.377,15.608,15.239,15.531,4530999
2007-12-17,15.377,15.569,15.023,15.162,6302410
2007-12-18,14.839,15.377,14.839,15.3,4894917
2007-12-19,15.3,15.3,14.993,15.146,2868882
2007-12-20,15.146,15.346,15.069,15.146,3479747
2007-12-21,15.223,15.531,15.223,15.492,4451470
2007-12-24,15.492,15.838,15.454,15.492,4898514
2007-12-27,15.761,15.761,15.377,15.531,2982179
2007-12-28,15.531,15.608,15.315,15.377,7828761
2007-12-31,15.346,15.723,15.346,15.646,3375920
2008-01-02,15.761,15.761,15.362,15.608,3091349
2008-01-03,15.377,15.608,15.116,15.131,7999700
2008-01-04,15.131,15.492,15.131,15.362,8145675
2008-01-07,15.223,15.492,15.1,15.377,11506877
2008-01-08,15.608,15.646,15.331,15.608,8634577
2008-01-09,15.362,15.531,15.254,15.454,6741961
2008-01-10,15.146,15.377,15.1,15.177,7058059
2008-01-11,15.3,15.761,15.285,15.346,11917013
2008-01-14,15.415,15.531,15.331,15.492,8743402
2008-01-15,15.531,15.569,15.085,15.1,5846781
2008-01-16,14.916,14.931,14.147,14.331,13270764
2008-01-17,14.377,14.685,14.085,14.331,7477587
2008-01-18,14.193,14.531,13.839,14.424,6829709
2008-01-21,14.008,14.178,13.839,13.916,7099904
2008-01-22,13.532,13.609,12.84,13.07,15876470
2008-01-23,13.609,13.809,13.455,13.747,13845863
2008-01-24,13.686,14.224,13.24,13.455,10200684
2008-01-25,13.086,14.085,13.086,13.901,5539545
2008-01-28,14.07,14.07,13.409,13.455,5297888
2008-01-29,13.732,13.885,13.455,13.532,6977694
2008-01-30,13.747,13.762,13.455,13.47,5589743
2008-01-31,13.532,13.701,13.27,13.332,4868334
2008-02-01,13.532,13.532,13.27,13.409,7861803
2008-02-04,13.547,13.762,13.547,13.701,6894734
2008-02-05,13.839,13.839,13.639,13.655,3695649
2008-02-06,13.67,13.67,13.224,13.24,6362794
2008-02-11,13.424,13.593,13.07,13.086,5973268
2008-02-12,13.286,13.363,13.209,13.224,3364603
2008-02-13,13.101,13.193,12.809,12.824,12261866
2008-02-14,12.994,13.086,12.701,12.886,15407730
2008-02-15,12.855,13.009,12.748,12.994,4675560
2008-02-18,12.994,13.07,12.871,12.886,4082510
2008-02-19,12.994,13.193,12.978,13.07,3511999
2008-02-20,13.07,13.086,12.532,12.717,9170982
2008-02-21,12.84,12.978,12.317,12.44,11028924
2008-02-22,12.24,12.286,11.933,12.132,13455535
2008-02-25,12.378,12.378,12.04,12.24,6982003
2008-02-26,12.378,12.409,12.025,12.255,6741823
2008-02-27,12.286,12.917,12.24,12.809,11274532
2008-02-28,12.732,12.794,12.532,12.748,8320509
2008-02-29,12.594,12.594,12.317,12.486,5856353
2008-03-03,12.24,12.471,12.086,12.225,8468220
2008-03-04,12.209,12.501,12.209,12.471,11207011
2008-03-05,12.532,13.086,12.378,12.548,27030416
2008-03-06,12.686,12.824,12.148,12.209,26010703
2008-03-07,11.902,12.009,11.717,11.963,16915886
2008-03-10,11.763,11.948,11.717,11.886,9090512
2008-03-11,11.763,12.086,11.763,11.948,7137249
2008-03-12,12.302,12.455,12.04,12.071,10888566
2008-03-13,11.733,11.733,11.271,11.517,19673761
2008-03-14,11.563,11.656,11.379,11.394,7790197
2008-03-17,11.148,11.302,10.872,10.902,11612762
2008-03-18,11.194,11.21,10.625,10.902,9352364
2008-03-19,11.225,11.379,11.194,11.302,8486604
2008-03-20,11.056,11.671,10.948,11.517,8724000
2008-03-25,11.686,11.963,11.579,11.902,10672057
2008-03-26,11.963,11.994,11.64,11.917,6392292
2008-03-27,11.948,11.994,11.456,11.471,10819674
2008-03-28,11.487,11.656,11.456,11.594,8830000
2008-03-31,11.548,11.825,11.517,11.733,7545481
2008-04-01,12.271,12.271,11.871,11.979,9957572
2008-04-02,11.994,12.655,11.994,12.548,23624792
2008-04-03,12.332,12.517,12.302,12.394,4460214
2008-04-07,12.594,12.655,12.409,12.578,7142825
2008-04-08,12.532,12.563,12.225,12.302,6765512
2008-04-09,12.302,12.332,12.071,12.132,10822984
2008-04-10,11.84,11.917,11.625,11.825,23023967
2008-04-11,11.871,12.378,11.871,12.286,10483097
2008-04-14,12.148,12.148,11.917,11.933,7967598
2008-04-15,12.102,12.394,11.979,12.071,10916498
2008-04-16,12.102,12.302,11.84,11.871,7241788
2008-04-17,11.917,11.994,11.763,11.779,9987988
2008-04-18,11.702,11.994,11.702,11.856,6256229
2008-04-21,12.148,12.194,12.025,12.071,5196380
2008-04-22,12.286,12.286,11.994,12.194,4704698
2008-04-23,12.071,12.194,11.994,12.163,8486045
2008-04-24,12.194,12.409,12.102,12.148,8478051
2008-04-25,12.378,13.024,12.255,12.732,25467533
2008-04-28,12.978,12.978,12.701,12.901,9764827
2008-04-29,13.608,13.608,12.83,12.989,9563730
2008-04-30,13.132,13.164,12.941,12.957,9904871
2008-05-02,13.164,13.547,13.164,13.531,16747129
2008-05-05,13.547,13.706,13.547,13.61,6654450
2008-05-06,13.547,13.547,13.212,13.419,6283174
2008-05-07,13.547,13.547,12.75,12.909,12135528
2008-05-08,13.069,13.069,12.75,12.909,6152687
2008-05-09,12.83,12.989,12.272,12.383,14434685
2008-05-13,12.75,12.75,12.447,12.575,10541629
2008-05-14,12.511,12.798,12.399,12.766,7543489
2008-05-15,12.814,13.387,12.814,13.276,12096699
2008-05-16,13.324,13.419,13.1,13.18,11936223
2008-05-19,13.228,13.228,12.845,12.909,7466157
2008-05-20,12.845,13.085,12.559,12.575,10349385
2008-05-21,12.622,12.622,12.208,12.351,14762594
2008-05-22,12.351,12.351,11.969,12.065,12396549
2008-05-23,12.096,12.32,12.033,12.112,10575315
2008-05-26,12.256,12.256,11.873,11.889,10146416
2008-05-27,11.969,12.208,11.953,11.985,11890000
2008-05-28,12.224,12.351,12.112,12.351,13257038
2008-05-29,12.447,12.83,12.383,12.686,13619430
2008-05-30,12.989,13.228,12.861,13.069,26455360
2008-06-02,12.909,13.547,12.909,13.403,19129065
2008-06-03,13.499,13.499,12.957,13.085,10621084
2008-06-04,13.308,13.706,13.164,13.403,17319175
2008-06-05,13.403,13.547,13.132,13.387,8229449
2008-06-06,13.435,13.435,12.941,12.957,12352450
2008-06-10,12.606,12.622,11.969,12.304,19663639
2008-06-11,12.288,12.734,12.288,12.479,10302729
2008-06-12,12.144,12.479,12.049,12.399,11116721
2008-06-13,12.399,12.399,12.112,12.176,5232794
2008-06-16,12.112,12.575,12.112,12.431,5533028
2008-06-17,12.288,12.351,12.112,12.256,5947306
2008-06-18,12.112,12.32,12.049,12.24,4011264
2008-06-19,11.953,12.16,11.953,12.033,6093837
2008-06-20,12.256,12.543,12.192,12.256,9039654
2008-06-23,12.415,12.511,12.192,12.415,5103919
2008-06-24,12.16,12.351,12.16,12.24,4695018
2008-06-25,12.24,12.511,12.033,12.192,3948233
2008-06-26,12.24,12.336,11.969,11.985,7968021
2008-06-27,11.65,11.889,11.491,11.778,12091072
2008-06-30,12.065,12.065,11.698,11.841,5192121
2008-07-02,12.017,12.112,10.917,11.14,25542779
2008-07-03,10.917,11.188,10.806,11.029,7252113
2008-07-04,10.837,11.156,10.678,11.14,8059492
2008-07-07,10.869,11.316,10.869,11.316,7241000
2008-07-08,11.172,11.22,10.869,11.029,6233000
2008-07-09,11.3,11.889,11.3,11.571,18520150
2008-07-10,11.555,11.778,11.427,11.523,2925331
2008-07-11,11.347,11.794,11.252,11.555,2953216
2008-07-14,11.347,11.507,11.188,11.331,5040562
2008-07-15,11.14,11.172,10.774,10.997,9235992
2008-07-16,11.14,11.491,11.029,11.188,8615493
2008-07-17,11.555,11.698,11.427,11.698,9412939
2008-07-18,11.794,12.128,11.714,12.065,17254855
2008-07-21,12.112,12.431,12.065,12.112,5881509
2008-07-22,12.112,12.112,11.571,11.73,7118459
2008-07-23,12.112,12.575,12.096,12.463,15383097
2008-07-24,12.83,13.069,12.606,12.622,15407496
2008-07-25,12.351,12.511,12.192,12.351,8440402
2008-07-28,12.67,12.686,11.985,12.176,4179906
2008-07-29,11.889,11.937,11.634,11.937,11869100
2008-07-30,12.152,12.152,12.152,12.152,0
2008-07-31,11.849,11.849,11.849,11.849,0
2008-08-01,11.818,11.818,11.818,11.818,0
2008-08-04,11.889,11.921,11.634,11.698,4510400
2008-08-05,11.786,11.786,11.786,11.786,0
2008-08-06,11.746,11.746,11.746,11.746,0
2008-08-07,11.316,11.363,11.061,11.284,19462300
2008-08-08,11.076,11.316,11.061,11.172,8144900
2008-08-11,11.371,11.371,11.371,11.371,0
2008-08-12,11.411,12.112,11.204,11.985,21432300
2008-08-13,11.905,11.905,11.905,11.905,0
2008-08-14,11.658,11.658,11.658,11.658,0
2008-08-15,11.634,11.873,11.571,11.602,4294800
2008-08-18,11.316,11.539,11.3,11.395,5397609
2008-08-19,11.395,11.539,11.076,11.204,4718168
2008-08-20,11.316,11.539,11.156,11.475,4409986
2008-08-21,11.475,11.475,11.14,11.268,3233028
2008-08-22,11.212,11.212,11.212,11.212,0
2008-08-25,11.555,11.953,11.555,11.857,7577285
2008-08-26,11.746,11.937,11.65,11.698,3962627
2008-08-27,11.714,11.873,11.539,11.682,2959039
2008-08-28,11.77,11.898,11.498,11.594,4685087
2008-08-29,11.706,11.978,11.594,11.626,5727604
2008-09-01,11.626,11.626,11.211,11.307,7418327
2008-09-02,11.498,11.738,11.179,11.706,10494958
2008-09-03,11.818,12.041,11.738,11.77,13360726
2008-09-04,11.818,11.882,11.355,11.355,6644605
2008-09-05,11.914,11.914,11.067,11.291,3887028
2008-09-08,11.339,11.642,11.339,11.626,6286944
2008-09-09,11.578,11.802,11.403,11.738,5096374
2008-09-10,11.738,12.137,11.658,11.818,13097049
2008-09-11,11.498,12.137,11.498,11.818,12522049
2008-09-12,11.85,12.057,11.674,11.786,4826440
2008-09-16,12.217,12.217,11.339,11.387,24321613
2008-09-17,11.435,11.562,10.892,10.892,25385333
2008-09-18,10.7,10.732,10.221,10.524,20333375
2008-09-19,10.588,10.828,10.253,10.828,19827260
2008-09-22,10.86,10.86,10.396,10.54,8212138
2008-09-23,10.221,10.524,10.221,10.253,8243642
2008-09-24,10.444,10.556,10.349,10.46,4905996
2008-09-25,10.221,10.636,10.221,10.636,4687495
2008-09-26,10.476,10.636,10.301,10.428,4866578
2008-09-29,10.604,10.604,10.237,10.365,4936670
2008-09-30,9.869,10.604,9.869,10.46,12820898
2008-10-02,10.061,10.476,10.061,10.365,6387329
2008-10-03,10.061,10.221,9.598,9.726,14202322
2008-10-06,9.486,9.694,8.943,9.023,7161138
2008-10-08,9.023,9.582,8.624,8.704,11956961
2008-10-09,8.544,9.103,8.48,8.56,6713440
2008-10-10,8.161,8.161,7.825,7.905,10747629
2008-10-13,7.745,8.815,7.745,8.464,11766298
2008-10-14,8.672,9.183,8.624,8.799,6305231
2008-10-15,8.624,8.815,8.464,8.736,5600843
2008-10-16,8.496,8.496,7.961,8.129,5469027
2008-10-17,8.145,8.177,7.825,7.905,4884825
2008-10-20,7.937,8.288,7.825,8.145,6295367
2008-10-21,8.081,8.193,7.857,7.977,4018148
2008-10-22,8.113,8.113,7.586,7.698,3282656
2008-10-23,7.346,7.985,7.346,7.785,6095182
2008-10-24,7.785,7.785,7.003,7.011,6380447
2008-10-27,7.785,7.785,5.645,5.645,7874982
2008-10-28,5.749,7.346,5.613,7.346,14290937
2008-10-29,7.187,7.666,6.787,7.027,7487820
2008-10-30,7.027,7.881,6.867,7.881,9715848
2008-10-31,7.706,7.777,7.194,7.45,6734748
2008-11-03,7.442,7.873,7.33,7.745,4303486
2008-11-04,7.506,7.905,7.346,7.626,4264954
2008-11-05,7.825,7.825,7.346,7.53,6826435
2008-11-06,7.49,7.49,6.268,6.452,15680257
2008-11-07,6.388,6.564,6.372,6.564,10989243
2008-11-10,6.787,6.867,6.396,6.468,5461008
2008-11-11,6.468,6.787,6.388,6.388,5481431
2008-11-12,6.468,6.628,6.388,6.412,4526214
2008-11-13,6.268,6.396,6.085,6.172,7001571
2008-11-14,6.444,6.444,6.316,6.396,5363819
2008-11-17,6.524,6.532,6.204,6.452,2642092
2008-11-18,6.404,6.428,5.981,6.164,3307114
2008-11-19,6.276,6.308,6.093,6.268,3523639
2008-11-20,5.773,5.989,5.566,5.837,10697582
2008-11-21,5.597,6.117,5.597,5.949,5875187
2008-11-24,5.981,5.981,5.765,5.909,2672128
2008-11-25,5.989,6.188,5.989,6.029,3662511
2008-11-26,6.117,6.22,5.949,6.125,2835473
2008-11-27,6.284,6.372,5.989,6.085,2694387
2008-11-28,5.949,6.26,5.949,6.005,3502000
2008-12-01,5.989,6.348,5.949,6.308,5111684
2008-12-02,5.558,6.109,5.558,6.085,3288405
2008-12-03,6.14,6.308,6.093,6.093,1963249
2008-12-04,6.069,6.204,5.957,6.037,3394880
2008-12-05,6.109,6.26,6.093,6.18,3194305
2008-12-08,6.18,6.795,6.18,6.58,6685330
2008-12-09,6.396,6.54,6.308,6.46,3532486
2008-12-10,6.532,6.747,6.444,6.747,6992518
2008-12-11,6.867,6.883,6.508,6.739,4492030
2008-12-12,6.675,6.675,6.244,6.548,5542385
2008-12-15,6.835,6.851,6.628,6.779,3602904
2008-12-16,6.851,6.867,6.388,6.683,3482004
2008-12-17,6.851,6.867,6.476,6.644,4144659
2008-12-18,6.468,6.779,6.468,6.691,6198754
2008-12-19,6.636,7.171,6.628,7.051,9153606
2008-12-22,7.051,7.187,6.644,6.779,6607905
2008-12-23,6.564,6.771,6.508,6.652,2926018
2008-12-24,6.691,7.011,6.58,6.915,2290045
2008-12-29,6.787,6.907,6.588,6.867,2082080
2008-12-30,6.787,7.019,6.588,6.811,2482712
2008-12-31,6.827,7.107,6.827,6.963,2309578
2009-01-02,7.187,7.187,6.947,7.115,3069663
2009-01-05,7.234,7.378,7.043,7.378,5253506
2009-01-06,7.466,7.761,7.402,7.737,5731573
2009-01-07,8.145,8.193,7.745,7.753,10901896
2009-01-08,7.985,7.985,7.163,7.163,12377899
2009-01-09,7.266,7.266,7.027,7.107,9175828
2009-01-12,7.035,7.091,6.803,7.011,3261412
2009-01-13,7.059,7.059,6.827,6.827,8740750
2009-01-14,7.027,7.083,6.851,6.859,3936038
2009-01-15,6.548,6.747,6.388,6.691,3004118
2009-01-16,6.691,6.875,6.604,6.604,3055827
2009-01-19,6.875,6.875,6.468,6.58,1347717
2009-01-20,6.388,6.827,6.388,6.66,2964000
2009-01-21,6.548,6.875,6.468,6.779,6964343
2009-01-22,6.779,7.107,6.779,6.923,3383583
2009-01-23,6.923,6.931,6.644,6.787,1483540
2009-01-29,6.875,7.41,6.875,7.067,4472836
2009-01-30,6.867,7.298,6.867,7.298,4671171
2009-02-02,7.187,7.187,6.795,6.899,3536026
2009-02-03,7.011,7.099,6.803,6.851,1978164
2009-02-04,6.851,6.979,6.508,6.739,5587152
2009-02-05,6.771,6.843,6.628,6.636,3480416
2009-02-06,6.771,6.907,6.691,6.787,4935735
